"","SYMBOL","GENENAME","ENTREZID","logFC","logCPM","F","PValue","FDR","direction","threshold"
"ENSMUSG00000027339","Rassf2","Ras association (RalGDS/AF-6) domain family member 2",215653,-2.03492039120544,2.68256264326,14.7017188113995,0.000647336677651257,0.0106813905888507,"down","TRUE"
"ENSMUSG00000021456","Fbp2","fructose bisphosphatase 2",14120,2.19760486810561,1.64872366475781,14.6699579127701,0.000654529248316918,0.0107888915330748,"up","TRUE"
"ENSMUSG00000060377","Rpl36a-ps1","ribosomal protein L36A, pseudogene 1",100043787,-6.20297754318921,-1.70532108368984,14.9361744088983,0.000656729760492943,0.0108130374474271,"down","TRUE"
"ENSMUSG00000063077","Kif1b","kinesin family member 1B",16561,1.50602972812841,7.37600510763329,14.6575945876034,0.000657352273385006,0.0108130374474271,"up","TRUE"
"ENSMUSG00000026126","Ptpn18","protein tyrosine phosphatase, non-receptor type 18",19253,-1.79873836400828,2.51731447067639,14.6508596993502,0.000658895622764811,0.0108219822575497,"down","TRUE"
"ENSMUSG00000046721","Rpl14-ps1","ribosomal protein L14, pseudogene 1",100040970,-2.13299854554598,1.82335587588331,14.6492923985105,0.000659255340691025,0.0108219822575497,"down","TRUE"
"ENSMUSG00000058427","Cxcl2","chemokine (C-X-C motif) ligand 2",20310,-3.56210285260453,0.0321519962105379,14.6274362724988,0.000664293730648483,0.0108934593955878,"down","TRUE"
"ENSMUSG00000061111","Mcrip1","MAPK regulated corepressor interacting protein 1",192173,-1.35029235196997,3.85785333800842,14.6139872405394,0.00066741466891809,0.010924623116811,"down","TRUE"
"ENSMUSG00000032525","Nktr","natural killer tumor recognition sequence",18087,-0.995327109068388,6.34006150986206,14.6106528171201,0.000668190884402163,0.010924623116811,"down","TRUE"
"ENSMUSG00000032415","Ube2cbp","ubiquitin-conjugating enzyme E2C binding protein",70348,1.38185467632254,1.39450100857656,14.6103887535508,0.00066825239689593,0.010924623116811,"up","TRUE"
"ENSMUSG00000024053","Emilin2","elastin microfibril interfacer 2",246707,-2.44126021733849,2.43115506760914,14.591650942681,0.000672632897881397,0.0109821956624825,"down","TRUE"
"ENSMUSG00000080316","Spaca6","sperm acrosome associated 6",75202,-1.89221260538126,2.09352678656319,14.5894328389965,0.000673153486565526,0.0109821956624825,"down","TRUE"
"ENSMUSG00000074336","Apoc4","apolipoprotein C-IV",11425,-1.53268040580694,10.1123914507046,14.5859733303415,0.000673966299113719,0.0109842020274184,"down","TRUE"
"ENSMUSG00000024942","Capn1","calpain 1",12333,0.885507364422646,4.97521955185386,14.5802055202626,0.000675323798572907,0.0109950724383194,"up","TRUE"
"ENSMUSG00000031642","Sh3rf1","SH3 domain containing ring finger 1",59009,1.07441565333171,2.77239107175977,14.5663854480187,0.00067858845565134,0.0110369397133159,"up","TRUE"
"ENSMUSG00000028860","Sytl1","synaptotagmin-like 1",269589,-1.52335857211345,2.83954966542299,14.5614053108602,0.000679769054500215,0.0110417333655298,"down","TRUE"
"ENSMUSG00000061898","Rbak","RB-associated KRAB zinc finger",57782,-1.1938891702628,3.03457290802856,14.5527287942663,0.000681831209642042,0.0110417333655298,"down","TRUE"
"ENSMUSG00000073599","Ecscr","endothelial cell surface expressed chemotaxis and apoptosis regulator",68545,-1.65049542150684,2.41442406414505,14.5450760834439,0.00068365562769748,0.0110417333655298,"down","TRUE"
"ENSMUSG00000015452","Ager","advanced glycosylation end product-specific receptor",11596,-3.65456034344034,0.608488313963048,14.541662945747,0.000684471019538689,0.0110417333655298,"down","TRUE"
"ENSMUSG00000005763","Cd247","CD247 antigen",12503,-2.02405285205324,0.711814582086484,14.5368897512669,0.000685613083127672,0.0110417333655298,"down","TRUE"
"ENSMUSG00000036534","Slc38a7","solute carrier family 38, member 7",234595,0.677251547933694,4.79679030239619,14.5367774972811,0.000685639966385154,0.0110417333655298,"up","TRUE"
"ENSMUSG00000028082","Sh3d19","SH3 domain protein D19",27059,1.39626285482241,6.42394635138877,14.5367675577697,0.000685642346813632,0.0110417333655298,"up","TRUE"
"ENSMUSG00000030207","Fam234b","family with sequence similarity 234, member B",74525,1.75556740184357,6.81346860179502,14.5349669717155,0.000686073718740041,0.0110417333655298,"up","TRUE"
"ENSMUSG00000028541","B4galt2","UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 2",53418,-2.67491881041612,0.00668805109172322,14.5345391010879,0.000686176267990033,0.0110417333655298,"down","TRUE"
"ENSMUSG00000024978","Gpam","glycerol-3-phosphate acyltransferase, mitochondrial",14732,3.03145103463172,6.55438109905461,14.5301050065459,0.000687239975378173,0.0110417333655298,"up","TRUE"
"ENSMUSG00000056201","Cfl1","cofilin 1, non-muscle",12631,-0.876170895400112,8.26485441261985,14.5285476100583,0.000687614004858383,0.0110417333655298,"down","TRUE"
"ENSMUSG00000032232","Cgnl1","cingulin-like 1",68178,1.50129998301441,6.64322217562213,14.5257838945922,0.000688278287671261,0.0110417333655298,"up","TRUE"
"ENSMUSG00000021090","Lrrc9","leucine rich repeat containing 9",78257,3.09359804261078,0.813882896195846,14.5247100141564,0.00068853659048943,0.0110417333655298,"up","TRUE"
"ENSMUSG00000084416","Rpl10a-ps1","ribosomal protein L10A, pseudogene 1",100043141,-2.57539418979552,1.85064501549871,14.5244821057641,0.000688591423222451,0.0110417333655298,"down","TRUE"
"ENSMUSG00000028470","Hint2","histidine triad nucleotide binding protein 2",68917,-1.22033973595992,6.83611232757437,14.5180832874968,0.000690132843042715,0.0110553171627456,"down","TRUE"
"ENSMUSG00000017765","Slc12a4","solute carrier family 12, member 4",20498,-1.13922018804483,4.22073529966034,14.5064578219172,0.000692942833246008,0.0110891746068102,"down","TRUE"
"ENSMUSG00000020681","Ace","angiotensin I converting enzyme (peptidyl-dipeptidase A) 1",11421,-2.72762117550869,1.87430809240268,14.4902459562582,0.000696881992284478,0.0111410160272548,"down","TRUE"
"ENSMUSG00000028553","Angptl3","angiopoietin-like 3",30924,-1.20004114748656,9.22523817449093,14.4813675923827,0.000699049470994883,0.0111644581009544,"down","TRUE"
"ENSMUSG00000040640","Erc2","ELKS/RAB6-interacting/CAST family member 2",238988,1.5702559248375,2.75607881653718,14.4636341585452,0.000703400505095884,0.0112143064823629,"up","TRUE"
"ENSMUSG00000044968","Napepld","N-acyl phosphatidylethanolamine phospholipase D",242864,1.68768423816849,2.37251025009277,14.4610193455993,0.000704044532942514,0.0112143064823629,"up","TRUE"
"ENSMUSG00000024803","Ankrd1","ankyrin repeat domain 1 (cardiac muscle)",107765,-3.27468413440022,1.85225633947042,14.4600496928368,0.000704283519585688,0.0112143064823629,"down","TRUE"
"ENSMUSG00000003644","Rps6ka1","ribosomal protein S6 kinase polypeptide 1",20111,0.882601509955052,4.58017913587075,14.4550977959304,0.000705505357950671,0.0112225392753732,"up","TRUE"
"ENSMUSG00000047719","Ubiad1","UbiA prenyltransferase domain containing 1",71707,0.813401733443594,3.80998657639611,14.4358429590371,0.000710278065416788,0.0112871832690933,"up","TRUE"
"ENSMUSG00000027669","Gnb4","guanine nucleotide binding protein (G protein), beta 4",14696,-1.36596012968432,1.55864751111807,14.416672754462,0.000715064355387603,0.0113378482386346,"down","TRUE"
"ENSMUSG00000034035","Ccdc17","coiled-coil domain containing 17",622665,-1.50238944629299,2.53206415478577,14.4166708487967,0.000715064832904601,0.0113378482386346,"down","TRUE"
"ENSMUSG00000028970","Abcb1b","ATP-binding cassette, sub-family B (MDR/TAP), member 1B",18669,1.94291383304957,2.79402582025618,14.4094261912976,0.000716882666398376,0.0113378482386346,"up","TRUE"
"ENSMUSG00000030201","Lrp6","low density lipoprotein receptor-related protein 6",16974,1.27642136446707,6.18491692000516,14.409294116615,0.000716915852809893,0.0113378482386346,"up","TRUE"
"ENSMUSG00000030683","Sez6l2","seizure related 6 homolog like 2",233878,-2.72324182194403,0.580971148820718,14.4088537583127,0.000717026513615839,0.0113378482386346,"down","TRUE"
"ENSMUSG00000038146","Notch3","notch 3",18131,-1.89771261289659,1.27274704503644,14.3968602329443,0.000720047537545764,0.0113743223614496,"down","TRUE"
"ENSMUSG00000030754","Copb1","coatomer protein complex, subunit beta 1",70349,1.06135073640517,6.93993229983145,14.3934418260591,0.000720911101159398,0.011376677367454,"up","TRUE"
"ENSMUSG00000029304","Spp1","secreted phosphoprotein 1",20750,-1.80906614422873,6.60659472734757,14.3838251465024,0.000723346470974024,0.0114038077795241,"down","TRUE"
"ENSMUSG00000027509","Rae1","ribonucleic acid export 1",66679,-0.562427817713785,4.70558260733273,14.3789641504539,0.000724580860845729,0.0114077695890471,"down","TRUE"
"ENSMUSG00000032480","Dhx30","DEAH (Asp-Glu-Ala-His) box polypeptide 30",72831,0.603469250618843,5.43761190277541,14.3771951620854,0.000725030636445118,0.0114077695890471,"up","TRUE"
"ENSMUSG00000042677","Zc3h12a","zinc finger CCCH type containing 12A",230738,-1.00198724394729,2.83814779285037,14.365076531418,0.000728119966368629,0.0114197181041207,"down","TRUE"
"ENSMUSG00000015133","Lrrk1","leucine-rich repeat kinase 1",233328,0.781820629703019,4.40054619146547,14.3644605596723,0.000728277370507358,0.0114197181041207,"up","TRUE"
"ENSMUSG00000079262","Slco1a6","solute carrier organic anion transporter family, member 1a6",28254,4.2455517425366,-1.49162359194718,14.3635274174119,0.000728515893555412,0.0114197181041207,"up","TRUE"
"ENSMUSG00000040929","Rfx3","regulatory factor X, 3 (influences HLA class II expression)",19726,-1.52035729567093,1.42113794846127,14.3629686185385,0.000728658769942008,0.0114197181041207,"down","TRUE"
"ENSMUSG00000021259","Cyp46a1","cytochrome P450, family 46, subfamily a, polypeptide 1",13116,-1.88297479042419,1.61195879693879,14.359069208441,0.000729656630360262,0.0114241126108421,"down","TRUE"
"ENSMUSG00000032125","Robo4","roundabout guidance receptor 4",74144,-1.17361161429536,4.20152166450025,14.3426677909344,0.00073386990184544,0.0114760671197112,"down","TRUE"
"ENSMUSG00000029053","Prkcz","protein kinase C, zeta",18762,1.67340028868171,3.88634569209695,14.3405478027138,0.000734416403629072,0.0114760671197112,"up","TRUE"
"ENSMUSG00000074997","Pin1rt1","protein (peptidyl-prolyl cis/trans isomerase) NIMA-interacting 1, retrogene 1",241593,-4.35374044282309,-0.448546393707407,14.2960099906425,0.000745999518644828,0.0116406259477654,"down","TRUE"
"ENSMUSG00000026664","Phyh","phytanoyl-CoA hydroxylase",16922,-1.90818728144961,10.3036663490115,14.2944471124719,0.000746409539199177,0.0116406259477654,"down","TRUE"
"ENSMUSG00000029352","Crybb3","crystallin, beta B3",12962,-2.43629057316464,0.669181172856436,14.2773200109067,0.000750918767398979,0.0116994907370782,"down","TRUE"
"ENSMUSG00000019734","Tmc4","transmembrane channel-like gene family 4",353499,-2.25568818657505,3.44058901817048,14.2733298541486,0.000751973505534055,0.0117044712889724,"down","TRUE"
"ENSMUSG00000028948","Nol9","nucleolar protein 9",74035,0.770816662057683,4.67182412373651,14.2661454767429,0.000753876613212327,0.0117226340939257,"up","TRUE"
"ENSMUSG00000034584","Exph5","exophilin 5",320051,1.80344978138345,3.83532666832321,14.2597746108792,0.000755568565692186,0.0117374812405041,"up","TRUE"
"ENSMUSG00000009995","Taz","tafazzin",66826,-0.869504131636798,5.44057234694594,14.2537495958148,0.000757172431796517,0.0117412373956611,"down","TRUE"
"ENSMUSG00000031504","Rab20","RAB20, member RAS oncogene family",19332,-1.13788955249979,4.07959495988105,14.2481681177879,0.000758661500197067,0.0117412373956611,"down","TRUE"
"ENSMUSG00000069520","Tmem19","transmembrane protein 19",67226,1.64395030423959,6.18385966683482,14.2469538753579,0.000758985862413498,0.0117412373956611,"up","TRUE"
"ENSMUSG00000041779","Tram2","translocating chain-associating membrane protein 2",170829,0.828215719495137,3.92481630594572,14.2449031615366,0.000759534011572423,0.0117412373956611,"up","TRUE"
"ENSMUSG00000026889","Rbm18","RNA binding motif protein 18",67889,-0.977588780726091,4.53317158876669,14.2436711721844,0.000759863523352476,0.0117412373956611,"down","TRUE"
"ENSMUSG00000064844","Gm26202","predicted gene, 26202",115488998,-2.35234783479659,-0.363412859007431,14.2422844160485,0.000760234613761643,0.0117412373956611,"down","TRUE"
"ENSMUSG00000090698","Apold1","apolipoprotein L domain containing 1",381823,-2.04193096868614,1.02056371026889,14.2367154599302,0.000761726811306196,0.011749840447378,"down","TRUE"
"ENSMUSG00000052928","Ctif","CBP80/20-dependent translation initiation factor",269037,1.44157289377191,4.39725782178039,14.2347005338475,0.000762267486160993,0.011749840447378,"up","TRUE"
"ENSMUSG00000030124","Lag3","lymphocyte-activation gene 3",16768,-1.80856731414151,1.5688044965117,14.2303267893984,0.000763442537165256,0.0117565720689385,"down","TRUE"
"ENSMUSG00000051648","Kctd19","potassium channel tetramerisation domain containing 19",279499,-5.96501722449898,-1.40805662517861,15.9320332906545,0.000765419067702686,0.0117615819204682,"down","TRUE"
"ENSMUSG00000024170","Telo2","telomere maintenance 2",71718,-0.980054761260576,3.29531583643513,14.2215432898278,0.00076580821137672,0.0117615819204682,"down","TRUE"
"ENSMUSG00000030590","Fam98c","family with sequence similarity 98, member C",73833,-1.02476744408281,4.17367856893895,14.2208924191692,0.000765983825379984,0.0117615819204682,"down","TRUE"
"ENSMUSG00000085227","6330418K02Rik","RIKEN cDNA 6330418K02 gene",69004,-1.43482309646269,0.646536219535811,14.2128931970504,0.000768145673442113,0.0117834138325807,"down","TRUE"
"ENSMUSG00000026068","Il18rap","interleukin 18 receptor accessory protein",16174,-2.63550476505579,0.882666515302387,14.2043613825655,0.000770458703459515,0.0117986915844308,"down","TRUE"
"ENSMUSG00000035033","Tbr1","T-box brain transcription factor 1",21375,-4.4588868334822,-1.72240739002957,14.2037542785057,0.000770623578961758,0.0117986915844308,"down","TRUE"
"ENSMUSG00000005800","Mmp8","matrix metallopeptidase 8",17394,-5.00913341158823,0.249212559335444,14.2007950320019,0.00077142778654815,0.0117996586409281,"down","TRUE"
"ENSMUSG00000020876","Snx11","sorting nexin 11",74479,-0.858701804320046,3.85223050811409,14.1943745706733,0.000773175727134895,0.0118150452045767,"down","TRUE"
"ENSMUSG00000031953","Tmem170","transmembrane protein 170",66817,0.932870198527011,3.78993849689229,14.1895091250735,0.000774503163208396,0.0118215130334468,"up","TRUE"
"ENSMUSG00000033902","Mapkbp1","mitogen-activated protein kinase binding protein 1",26390,-1.24141632153507,3.63553052762933,14.1873836829976,0.000775083816298342,0.0118215130334468,"down","TRUE"
"ENSMUSG00000035505","Cox18","cytochrome c oxidase assembly protein 18",231430,-0.9502924945703,3.51209594137063,14.1663176137847,0.00078086431322862,0.0118876215236208,"down","TRUE"
"ENSMUSG00000037060","Cavin3","caveolae associated 3",109042,-2.1215952132575,1.12620123126373,14.1661467290173,0.00078091139318642,0.0118876215236208,"down","TRUE"
"ENSMUSG00000045248","Med26","mediator complex subunit 26",70625,-1.21404966200895,2.99185720078629,14.1608104043549,0.000782383127885302,0.0118941006881271,"down","TRUE"
"ENSMUSG00000036478","Btg1","BTG anti-proliferation factor 1",12226,-1.24701031623783,5.31658463423001,14.1591887339663,0.000782830969111172,0.0118941006881271,"down","TRUE"
"ENSMUSG00000043932","Klri2","killer cell lectin-like receptor family I member 2",320407,-3.9670139762543,-1.46832924851031,14.1465006458734,0.000786344464027417,0.0119360942809424,"down","TRUE"
"ENSMUSG00000038009","Dnajc22","DnaJ heat shock protein family (Hsp40) member C22",72778,1.27940974282327,6.44055932733516,14.1266037164808,0.000791888429480514,0.0120087994882078,"up","TRUE"
"ENSMUSG00000048351","Coa7","cytochrome c oxidase assembly factor 7",69893,1.1310672234952,4.51138901081176,14.1194498416419,0.0007938920221368,0.0120107017462902,"up","TRUE"
"ENSMUSG00000038429","Usp5","ubiquitin specific peptidase 5 (isopeptidase T)",22225,0.895954724369299,6.23465241185635,14.1183998843241,0.000794186543949491,0.0120107017462902,"up","TRUE"
"ENSMUSG00000024260","Sap130","Sin3A associated protein",269003,0.693230328297531,5.21264247007364,14.1180783319824,0.000794276765612231,0.0120107017462902,"up","TRUE"
"ENSMUSG00000030970","Ctbp2","C-terminal binding protein 2",13017,-1.40927288498855,1.72110165655194,14.114707110197,0.000795223333277138,0.0120124351472835,"down","TRUE"
"ENSMUSG00000004270","Lpcat3","lysophosphatidylcholine acyltransferase 3",14792,1.05344132758064,6.64846325608746,14.1122231890113,0.000795921543202818,0.0120124351472835,"up","TRUE"
"ENSMUSG00000053819","Camk2d","calcium/calmodulin-dependent protein kinase II, delta",108058,-1.36015986150792,3.29757536068752,14.1077464311817,0.00079718159136287,0.0120124351472835,"down","TRUE"
"ENSMUSG00000005481","Ddx39a","DEAD box helicase 39a",68278,-0.843065638072545,4.85219569750833,14.1069391962992,0.000797409027864011,0.0120124351472835,"down","TRUE"
"ENSMUSG00000017686","Rhot1","ras homolog family member T1",59040,0.907704038131539,5.63145652707426,14.1029029037924,0.000798547292645615,0.0120182122313763,"up","TRUE"
"ENSMUSG00000028480","Glipr2","GLI pathogenesis-related 2",384009,-2.50118034132334,2.34269589283731,14.0976173757651,0.000800040498628426,0.0120293152593583,"down","TRUE"
"ENSMUSG00000044629","Cnrip1","cannabinoid receptor interacting protein 1",380686,-1.74358871932335,0.664450653384173,14.0836299637586,0.000804006590844545,0.0120775442886959,"down","TRUE"
"ENSMUSG00000048782","Insc","INSC spindle orientation adaptor protein",233752,1.59327964972889,4.98958673232735,14.0717525113675,0.000807391039708222,0.0121135554609241,"up","TRUE"
"ENSMUSG00000024759","Atl3","atlastin GTPase 3",109168,1.60584107429537,6.59875830844494,14.0696630672133,0.000807988007105688,0.0121135554609241,"up","TRUE"
"ENSMUSG00000024331","Dsc2","desmocollin 2",13506,1.41441482051869,5.67038553009357,14.0672216320302,0.000808686142998322,0.0121135554609241,"up","TRUE"
"ENSMUSG00000018347","Zkscan6","zinc finger with KRAB and SCAN domains 6",52712,-0.978107263966066,2.69713563946534,14.0610972742049,0.00081044028309129,0.0121284216425401,"down","TRUE"
"ENSMUSG00000032481","Smarcc1","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 1",20588,0.86640323203966,5.44952596395852,14.0563382728026,0.000811806187424004,0.012131119559308,"up","TRUE"
"ENSMUSG00000025279","Dnase1l3","deoxyribonuclease 1-like 3",13421,1.01246206020185,5.54798411057569,14.0551616253691,0.000812144285010506,0.012131119559308,"up","TRUE"
"ENSMUSG00000028191","Bcl10","B cell leukemia/lymphoma 10",12042,-0.907058598288706,4.31816816652412,14.0464161062374,0.000814661978941715,0.0121573221093617,"down","TRUE"
"ENSMUSG00000009418","Nav1","neuron navigator 1",215690,-1.57150016341082,3.38939449532721,14.0263817656307,0.000820461291325867,0.0122324018181477,"down","TRUE"
"ENSMUSG00000021815","Mss51","MSS51 mitochondrial translational activator",74843,-2.77843616796823,1.08076587007394,14.0137796837466,0.000824131973424399,0.0122756346237949,"down","TRUE"
"ENSMUSG00000020828","Pld2","phospholipase D2",18806,-0.991865181510777,3.54081170374778,14.0100273388299,0.0008252283560433,0.0122804776759602,"down","TRUE"
"ENSMUSG00000044894","Uqcrq","ubiquinol-cytochrome c reductase, complex III subunit VII",22272,-1.40296980054806,8.704220583183,13.9907960712331,0.000830872180950111,0.0123529203896066,"down","TRUE"
"ENSMUSG00000040725","Hnrnpul1","heterogeneous nuclear ribonucleoprotein U-like 1",232989,0.848064035982215,5.99775943374474,13.9824299513932,0.000833340363904643,0.0123689188892199,"up","TRUE"
"ENSMUSG00000092558","Med20","mediator complex subunit 20",56771,-0.860359911545963,4.73250656488315,13.9817491495522,0.00083354156215307,0.0123689188892199,"down","TRUE"
"ENSMUSG00000040751","Lat2","linker for activation of T cells family, member 2",56743,-1.89872237833527,1.6336392636621,13.9792565620569,0.000834278646424802,0.0123689188892199,"down","TRUE"
"ENSMUSG00000029458","Brap","BRCA1 associated protein",72399,0.844710603892894,7.43703433732519,13.9712093428179,0.000836663090404394,0.0123927315241946,"up","TRUE"
"ENSMUSG00000003123","Lipe","lipase, hormone sensitive",16890,1.06000768545957,4.64151339276775,13.9577048248098,0.000840681082407868,0.0124406736758183,"up","TRUE"
"ENSMUSG00000053835","H2-T24","histocompatibility 2, T region locus 24",15042,2.03791814975656,2.13372699832012,13.9389913342836,0.000846283296622521,0.0125119488691926,"up","TRUE"
"ENSMUSG00000023070","Rgn","regucalcin",19733,-2.01073181837096,9.61518462566369,13.9362975781832,0.000847093026040041,0.0125123026471573,"down","TRUE"
"ENSMUSG00000030213","Atf7ip","activating transcription factor 7 interacting protein",54343,0.693353919525539,5.22955405357425,13.9310585050751,0.00084867025615602,0.0125239819173052,"up","TRUE"
"ENSMUSG00000014426","Map3k4","mitogen-activated protein kinase kinase kinase 4",26407,1.02194918845248,4.25608462723141,13.9138642690128,0.000853868874717525,0.0125890315667844,"up","TRUE"
"ENSMUSG00000029915","Clec5a","C-type lectin domain family 5, member a",23845,-3.66801272625088,-0.86976930771297,13.9068767521755,0.000855991321715563,0.0125978393531875,"down","TRUE"
"ENSMUSG00000060261","Gtf2i","general transcription factor II I",14886,1.07744521684646,6.35853210165993,13.9035897133906,0.000856991719634557,0.0125978393531875,"up","TRUE"
"ENSMUSG00000070980","Actl7b","actin-like 7b",11471,-4.60610253492035,-2.01360325965195,13.9027508736629,0.000857247219050519,0.0125978393531875,"down","TRUE"
"ENSMUSG00000075327","Zbtb2","zinc finger and BTB domain containing 2",381990,-1.06736039765537,3.31048773738198,13.8990220791019,0.000858383953866856,0.0125978393531875,"down","TRUE"
"ENSMUSG00000029029","Wrap73","WD repeat containing, antisense to Trp73",59002,0.700080248968157,3.83964949090074,13.8988969183544,0.000858422137675592,0.0125978393531875,"up","TRUE"
"ENSMUSG00000011256","Adam19","a disintegrin and metallopeptidase domain 19 (meltrin beta)",11492,-2.32905125674921,2.01563685890879,13.879373697558,0.000864400710966362,0.0126701836737019,"down","TRUE"
"ENSMUSG00000039476","Prrx2","paired related homeobox 2",20204,-3.90203096853989,-2.22974269359351,13.8776095741368,0.000864943142203977,0.0126701836737019,"down","TRUE"
"ENSMUSG00000055436","Srsf11","serine and arginine-rich splicing factor 11",69207,-1.32562643947601,6.82793610965992,13.866194968037,0.000868461771472898,0.0127100338117307,"down","TRUE"
"ENSMUSG00000061531","Tmem236","transmembrane protein 236",625286,-4.17818596808221,0.190786020658624,13.8602281179633,0.000870307228415329,0.0127166505695803,"down","TRUE"
"ENSMUSG00000027615","Hps3","HPS3, biogenesis of lysosomal organelles complex 2 subunit 1",12807,-1.08125584403563,3.33939786360047,13.8595696059975,0.000870511154986031,0.0127166505695803,"down","TRUE"
"ENSMUSG00000020397","Med7","mediator complex subunit 7",66213,-0.86459784853276,3.83616591911653,13.850259108324,0.00087339992617343,0.0127422833068585,"down","TRUE"
"ENSMUSG00000035325","Sec31a","Sec31 homolog A (S. cerevisiae)",69162,0.832260656700833,7.36554601154184,13.8487590426551,0.000873866317345319,0.0127422833068585,"up","TRUE"
"ENSMUSG00000050271","Prag1","PEAK1 related kinase activating pseudokinase 1",244418,1.34988306236573,2.24728216240559,13.8359779913889,0.000877851023355119,0.0127886750639374,"up","TRUE"
"ENSMUSG00000045027","Prss22","protease, serine 22",70835,-4.17325816310115,-1.00880821029099,13.8332994626691,0.0008786885780348,0.0127891757111957,"down","TRUE"
"ENSMUSG00000031143","Ccdc22","coiled-coil domain containing 22",54638,-1.90430922290511,1.44677484669919,13.8270072953213,0.000880659477638002,0.0128061560387488,"down","TRUE"
"ENSMUSG00000048895","Cdk5r1","cyclin-dependent kinase 5, regulatory subunit 1 (p35)",12569,-2.51146431537377,1.36275516600033,13.824088857419,0.00088157523827485,0.0128077760210314,"down","TRUE"
"ENSMUSG00000021032","Ngb","neuroglobin",64242,-3.26509042708064,-0.74459287750985,13.8195988864131,0.000882986125745828,0.0128165798361448,"down","TRUE"
"ENSMUSG00000000561","Wdr77","WD repeat domain 77",70465,-0.935094586028412,4.31031174373682,13.8119176597426,0.000885405448534083,0.012839991764124,"down","TRUE"
"ENSMUSG00000026707","Nsun6","NOL1/NOP2/Sun domain family member 6",74455,-1.01584930906265,2.27139353412855,13.7950823641956,0.000890733007097164,0.012905497426759,"down","TRUE"
"ENSMUSG00000040829","Zmynd15","zinc finger, MYND-type containing 15",574428,-1.49589774121963,3.13959179738242,13.786201429666,0.000893557301380747,0.012934648099896,"down","TRUE"
"ENSMUSG00000018593","Sparc","secreted acidic cysteine rich glycoprotein",20692,-1.68742276591272,6.61618925332313,13.780638496374,0.00089533132645926,0.0129485565042786,"down","TRUE"
"ENSMUSG00000069135","Cep43","centrosomal protein 43",75296,-0.935284321028235,4.18777329013398,13.767644007308,0.00089949008534866,0.0129968971225106,"down","TRUE"
"ENSMUSG00000030061","Uba3","ubiquitin-like modifier activating enzyme 3",22200,0.818146003368517,5.59707612454996,13.7631756308403,0.000900924950714976,0.0130058277336669,"up","TRUE"
"ENSMUSG00000038722","Bud31","BUD31 homolog",231889,-1.02922294198402,6.06491385604793,13.7583142665469,0.000902488812247053,0.0130166026788133,"down","TRUE"
"ENSMUSG00000027481","Bpifb2","BPI fold containing family B, member 2",66557,-4.17219453663574,-2.23135195781265,15.341195899862,0.000908718616307229,0.0130897946528652,"down","TRUE"
"ENSMUSG00000029378","Areg","amphiregulin",11839,-4.05527005676661,-0.817135528412236,13.7375311950775,0.000909207617036291,0.0130897946528652,"down","TRUE"
"ENSMUSG00000018166","Erbb3","erb-b2 receptor tyrosine kinase 3",13867,1.57598082283192,7.35320126018189,13.7310690224129,0.000911307694044316,0.0131066342868445,"up","TRUE"
"ENSMUSG00000039196","Orm1","orosomucoid 1",18405,-1.59642036490332,9.43121295466862,13.7288699576196,0.000912023537638865,0.0131066342868445,"down","TRUE"
"ENSMUSG00000113262","Dohh","deoxyhypusine hydroxylase/monooxygenase",102115,-4.73998323765025,-0.943115897324868,13.7251758943291,0.000913227400006996,0.0131121008929769,"down","TRUE"
"ENSMUSG00000040464","Gtpbp10","GTP-binding protein 10 (putative)",207704,-0.68435673041029,3.47353154696657,13.7178914214358,0.000915606365300412,0.0131127250607056,"down","TRUE"
"ENSMUSG00000029578","Wipi2","WD repeat domain, phosphoinositide interacting 2",74781,-0.954700287804372,6.87228113501947,13.7171345178906,0.0009158539377891,0.0131127250607056,"down","TRUE"
"ENSMUSG00000024037","Wdr4","WD repeat domain 4",57773,-1.42994334644476,4.97347360191312,13.7157023527408,0.000916322576222809,0.0131127250607056,"down","TRUE"
"ENSMUSG00000031207","Msn","moesin",17698,-1.55220020071089,5.79579449612377,13.7149621004174,0.000916564905643743,0.0131127250607056,"down","TRUE"
"ENSMUSG00000019326","Aoc3","amine oxidase, copper containing 3",11754,-3.00152840272799,0.600512598316568,13.7099171386367,0.000918218267319399,0.0131245865983185,"down","TRUE"
"ENSMUSG00000048534","Jaml","junction adhesion molecule like",270152,-1.49901556202093,1.08789034853092,13.7023839146253,0.000920693080532618,0.0131481577769694,"down","TRUE"
"ENSMUSG00000041961","Znrf3","zinc and ring finger 3",407821,1.01180438237985,3.71944419749431,13.6942534883333,0.000923372153531604,0.0131692128365484,"up","TRUE"
"ENSMUSG00000027245","Hypk","huntingtin interacting protein K",67693,-1.87322896067676,2.30188421136478,13.692892116225,0.000923821562420688,0.0131692128365484,"down","TRUE"
"ENSMUSG00000020224","Llph","LLP homolog, long-term synaptic facilitation (Aplysia)",66225,-1.48586015368051,3.30895535367178,13.6889486845289,0.000925124677709909,0.0131747949530081,"down","TRUE"
"ENSMUSG00000047021","Cfap65","cilia and flagella associated protein 65",241116,-6.08918118473962,-2.06224188094975,13.9286729079861,0.000926352539416257,0.0131747949530081,"down","TRUE"
